Shipment_ID,Origin,Destination,Transport_Mode,Cargo_Type,Weight_KG,Volume_CBM,Distance_KM,Container_Type,Fuel_Price,Season,Carrier,Transit_Days,Actual_Freight_Price_INR
SHP02383,Kolkata,Hamburg,Sea,Food Products,10171,23.03,3618,40FT,77.97,Off_Peak,Carrier_C,11,83171
SHP02384,Visakhapatnam,Jebel Ali,Air,Chemicals,4995,25.91,10395,AIR_CARGO,105.87,Off_Peak,Carrier_C,11,812225
SHP02385,Mumbai,Singapore,Air,Furniture,918,4.95,4171,AIR_CARGO,99.75,Normal,Carrier_A,6,248057
SHP02386,Visakhapatnam,Colombo,Road,General Cargo,14051,41.6,8319,40FT,100.53,Peak,Carrier_C,21,285606
SHP02387,Bengaluru,Rotterdam,Road,Electronics,6136,17.48,10817,LCL,113.79,Normal,Carrier_C,25,156583
SHP02388,Bengaluru,Los Angeles,Sea,Chemicals,12193,28.45,16654,40FT_HC,101.38,Off_Peak,Carrier_E,35,276740
SHP02389,Pune,Colombo,Air,Machinery,3711,15.74,8303,AIR_CARGO,98.23,Normal,Carrier_B,10,561741
SHP02390,Mumbai,New York,Sea,Automotive Parts,7821,22.02,12797,40FT_HC,87.96,Peak,Carrier_D,28,240138
SHP02391,Bengaluru,Busan,Road,Electronics,5374,20.95,3017,40FT,75.31,Peak,Carrier_A,10,118130
SHP02392,Visakhapatnam,Singapore,Air,Machinery,4728,26.13,5427,AIR_CARGO,85.46,Peak,Carrier_C,7,541435
SHP02393,Kolkata,Dubai,Road,General Cargo,4771,12.97,3784,LCL,77.84,Normal,Carrier_C,10,45599
SHP02394,Pune,Rotterdam,Sea,Food Products,21928,43.78,8415,40FT,98.62,Normal,Carrier_A,20,230024
SHP02395,Chennai,Dubai,Road,Automotive Parts,2132,6.23,3504,LCL,92.45,Normal,Carrier_D,10,40950
SHP02396,Pune,Hamburg,Road,Pharmaceuticals,11314,31,10703,40FT,109.67,Peak,Carrier_A,25,441993
SHP02397,Delhi,New York,Sea,Electronics,15486,35.88,11384,40FT,105.77,Peak,Carrier_C,25,312155
SHP02398,Cochin,London,Sea,Food Products,23730,48.26,4084,40FT_HC,79.78,Normal,Carrier_B,12,188140
SHP02399,Delhi,Jebel Ali,Air,Furniture,2260,11.62,5448,AIR_CARGO,85.75,Normal,Carrier_A,7,346217
SHP02400,Mumbai,Rotterdam,Road,Food Products,2946,9.91,9630,40FT,113.2,Normal,Carrier_B,23,208479
SHP02401,Hyderabad,Los Angeles,Road,Chemicals,9244,27.72,15631,LCL,104.62,Normal,Carrier_E,35,221526
SHP02402,Delhi,Shanghai,Air,Machinery,2169,9.5,4798,AIR_CARGO,94.71,Normal,Carrier_E,7,310219
SHP02403,Ahmedabad,Rotterdam,Air,Pharmaceuticals,2706,13.33,9533,AIR_CARGO,92.26,Normal,Carrier_E,10,670952
SHP02404,Pune,Colombo,Air,Textiles,3678,15.56,3341,AIR_CARGO,76.04,Peak,Carrier_C,5,351125
SHP02405,Pune,Hamburg,Sea,General Cargo,21244,43.6,10202,40FT_HC,97.15,Off_Peak,Carrier_C,23,222966
SHP02406,Visakhapatnam,Dubai,Sea,Chemicals,27837,52.53,8993,40FT_HC,103.68,Normal,Carrier_D,21,340787
SHP02407,Visakhapatnam,London,Sea,Pharmaceuticals,26021,52.55,10283,40FT_HC,109.6,Normal,Carrier_E,25,364863
SHP02408,Bengaluru,Rotterdam,Sea,Machinery,12100,25.74,11387,40FT,89.01,Off_Peak,Carrier_E,25,150675
SHP02409,Chennai,Shanghai,Road,Machinery,961,8.29,5649,20FT,109.22,Normal,Carrier_D,14,87425
SHP02410,Delhi,Dubai,Sea,Textiles,10888,20.89,2212,20FT,77.36,Peak,Carrier_B,9,72877
SHP02411,Hyderabad,Antwerp,Air,Machinery,3398,14.21,4131,AIR_CARGO,80.08,Normal,Carrier_C,6,310361
SHP02412,Cochin,Rotterdam,Road,General Cargo,12514,33.66,11518,40FT,113.07,Peak,Carrier_B,26,370754
SHP02413,Kolkata,Hamburg,Air,Chemicals,1266,6.22,7998,AIR_CARGO,95.92,Normal,Carrier_A,10,542582
SHP02414,Mumbai,Shanghai,Road,Automotive Parts,2296,11.71,6479,LCL,98.29,Normal,Carrier_E,16,74924
SHP02415,Hyderabad,Busan,Air,Machinery,3527,14.28,7932,AIR_CARGO,98.54,Peak,Carrier_D,9,639296
SHP02416,Kolkata,Hamburg,Sea,Machinery,8901,20.81,4019,40FT,80.16,Peak,Carrier_A,12,111686
SHP02417,Mumbai,Jebel Ali,Sea,Machinery,1458,5.03,2007,LCL,78.92,Peak,Carrier_B,9,18014
SHP02418,Delhi,Busan,Air,Food Products,2184,8.84,10804,AIR_CARGO,110.31,Off_Peak,Carrier_D,12,576279
SHP02419,Hyderabad,Rotterdam,Road,Machinery,10557,28.51,10391,LCL,106.25,Normal,Carrier_D,24,144217
SHP02420,Hyderabad,Shanghai,Road,Electronics,10041,30.93,5626,40FT,79.41,Off_Peak,Carrier_A,15,159412
SHP02421,Delhi,Hamburg,Air,Solar Panels,2196,10.77,3582,AIR_CARGO,77.15,Normal,Carrier_A,5,275115
SHP02422,Chennai,Dubai,Sea,Automotive Parts,3393,7.64,3519,20FT,96.32,Normal,Carrier_C,12,45521
SHP02423,Chennai,Hamburg,Sea,Automotive Parts,4075,11.92,10818,40FT_HC,97.31,Normal,Carrier_E,25,151105
SHP02424,Pune,Dubai,Sea,Pharmaceuticals,23156,43.76,2093,40FT_HC,94.57,Peak,Carrier_C,9,259435
SHP02425,Ahmedabad,Singapore,Road,Machinery,7868,19.86,8528,40FT,100.67,Normal,Carrier_D,21,195121
SHP02426,Hyderabad,Antwerp,Road,Machinery,9455,30.89,6511,40FT_HC,90.27,Peak,Carrier_C,16,219728
SHP02427,Bengaluru,Rotterdam,Road,Food Products,6256,18.18,11237,40FT_HC,95.69,Peak,Carrier_A,26,302094
SHP02428,Ahmedabad,Los Angeles,Air,Furniture,2968,13.51,5642,AIR_CARGO,86.07,Off_Peak,Carrier_D,7,329386
SHP02429,Delhi,Antwerp,Air,Chemicals,2293,9.43,9226,AIR_CARGO,101.58,Peak,Carrier_C,10,816387
SHP02430,Ahmedabad,Colombo,Road,Textiles,8339,26.85,2078,40FT,99.1,Normal,Carrier_D,8,98615
SHP02431,Kolkata,Shanghai,Sea,Automotive Parts,2556,13.64,4812,LCL,76.94,Peak,Carrier_C,14,45930
SHP02432,Bengaluru,Rotterdam,Road,General Cargo,5562,16.09,11210,40FT_HC,109.95,Off_Peak,Carrier_D,26,228658
SHP02433,Chennai,London,Road,Solar Panels,1583,7.41,10199,40FT_HC,103.96,Peak,Carrier_A,24,285269
SHP02434,Hyderabad,Dubai,Air,Electronics,3511,18.66,2634,AIR_CARGO,89.74,Off_Peak,Carrier_B,5,291332
SHP02435,Chennai,Dubai,Road,Solar Panels,1744,5.58,3393,LCL,90.13,Normal,Carrier_B,11,40322
SHP02436,Cochin,Colombo,Sea,Electronics,23686,52.74,10184,40FT,105.75,Normal,Carrier_E,23,291735
SHP02437,Cochin,Jebel Ali,Road,Furniture,12886,33.74,4685,40FT_HC,82.09,Off_Peak,Carrier_A,12,152167
SHP02438,Ahmedabad,Colombo,Sea,Solar Panels,16084,38.58,2061,40FT_HC,78.65,Normal,Carrier_E,9,140242
SHP02439,Mumbai,Los Angeles,Sea,Pharmaceuticals,6739,18.52,14104,40FT_HC,108.78,Off_Peak,Carrier_D,30,242845
SHP02440,Pune,New York,Sea,Food Products,6335,18.88,13919,LCL,106.68,Normal,Carrier_C,30,107472
SHP02441,Visakhapatnam,Colombo,Sea,Pharmaceuticals,27085,58.68,4758,40FT,82.42,Off_Peak,Carrier_C,13,232700
SHP02442,Mumbai,Antwerp,Sea,General Cargo,8698,26.52,10676,40FT,107.48,Normal,Carrier_B,25,179856
SHP02443,Cochin,New York,Sea,Automotive Parts,17171,38.36,4972,20FT,84.25,Peak,Carrier_D,14,144661
SHP02444,Mumbai,Busan,Road,Solar Panels,2771,14.57,7777,20FT,96.75,Off_Peak,Carrier_B,19,111637
SHP02445,Ahmedabad,Hamburg,Road,General Cargo,7806,22.28,10520,LCL,106.81,Normal,Carrier_B,25,136367
SHP02446,Chennai,Antwerp,Sea,General Cargo,1088,12.37,4797,LCL,83.13,Peak,Carrier_B,13,38945
SHP02447,Visakhapatnam,Colombo,Sea,General Cargo,7469,22.78,8854,LCL,99.47,Normal,Carrier_D,21,80575
SHP02448,Pune,New York,Sea,General Cargo,22061,47.49,13171,40FT_HC,109.37,Normal,Carrier_B,30,311078
SHP02449,Kolkata,Jebel Ali,Road,Electronics,4912,13.98,6372,40FT_HC,88.68,Peak,Carrier_A,16,203147
SHP02450,Mumbai,London,Road,Automotive Parts,2367,9.71,8976,40FT_HC,87.54,Off_Peak,Carrier_E,21,147327
SHP02451,Mumbai,Dubai,Air,Furniture,833,4.35,2008,AIR_CARGO,105.2,Off_Peak,Carrier_C,4,125417
SHP02452,Pune,Busan,Air,Furniture,3651,14.71,3255,AIR_CARGO,76.72,Normal,Carrier_B,6,286537
SHP02453,Kolkata,Rotterdam,Road,Pharmaceuticals,4386,13.53,11350,40FT_HC,89.25,Peak,Carrier_A,26,350966
SHP02454,Bengaluru,Antwerp,Air,Pharmaceuticals,1854,7.65,6889,AIR_CARGO,91.77,Off_Peak,Carrier_A,8,451086
SHP02455,Mumbai,Singapore,Sea,Food Products,5078,9.35,4220,20FT,106.76,Peak,Carrier_C,12,68314
SHP02456,Hyderabad,London,Sea,Solar Panels,18750,40.01,5498,40FT,86.83,Peak,Carrier_E,16,210644
SHP02457,Ahmedabad,Singapore,Air,Solar Panels,2607,14.24,8417,AIR_CARGO,98.38,Normal,Carrier_D,10,578403
SHP02458,Delhi,Hamburg,Air,Pharmaceuticals,2518,12.07,9047,AIR_CARGO,103.87,Normal,Carrier_A,11,742222
SHP02459,Chennai,Shanghai,Road,General Cargo,1773,10.28,5770,40FT_HC,81.64,Peak,Carrier_E,15,120651
SHP02460,Delhi,Antwerp,Sea,Solar Panels,10195,29.05,11013,20FT,112.31,Off_Peak,Carrier_B,25,146527
SHP02461,Mumbai,Dubai,Sea,Pharmaceuticals,7462,15.36,1877,40FT_HC,77.18,Peak,Carrier_B,8,101125
SHP02462,Chennai,Singapore,Air,Furniture,367,2.02,3423,AIR_CARGO,108.52,Normal,Carrier_E,5,185991
SHP02463,Chennai,Dubai,Sea,Food Products,952,3.25,3656,LCL,113.63,Off_Peak,Carrier_B,12,23935
SHP02464,Bengaluru,Los Angeles,Road,Chemicals,6106,19.83,16436,LCL,113.99,Off_Peak,Carrier_B,37,215770
SHP02465,Visakhapatnam,Rotterdam,Road,Solar Panels,14047,37.5,4580,40FT,81.94,Off_Peak,Carrier_A,12,164849
SHP02466,Pune,New York,Air,General Cargo,3749,16.84,12977,AIR_CARGO,89.1,Normal,Carrier_E,13,687810
SHP02467,Ahmedabad,New York,Road,Automotive Parts,9171,28.11,3641,40FT_HC,77.28,Off_Peak,Carrier_D,11,118130
SHP02468,Hyderabad,London,Sea,Electronics,5449,15.14,10201,LCL,107.32,Peak,Carrier_A,24,117111
SHP02469,Mumbai,Jebel Ali,Sea,General Cargo,4674,11.38,1976,20FT,101.92,Peak,Carrier_C,9,46157
SHP02470,Hyderabad,Colombo,Sea,Automotive Parts,19303,44.92,7975,40FT,96.81,Off_Peak,Carrier_C,19,195508
SHP02471,Cochin,Singapore,Air,Machinery,4507,24.96,4967,AIR_CARGO,82.77,Off_Peak,Carrier_D,7,377410
SHP02472,Bengaluru,Busan,Air,General Cargo,1924,7.85,7707,AIR_CARGO,95.02,Normal,Carrier_E,9,421949
SHP02473,Kolkata,Busan,Air,Automotive Parts,1491,6.1,3766,AIR_CARGO,78.17,Off_Peak,Carrier_E,5,191615
SHP02474,Kolkata,Antwerp,Road,Furniture,4500,17.95,4797,20FT,82.52,Off_Peak,Carrier_E,12,64397
SHP02475,Mumbai,Singapore,Air,General Cargo,1054,5.8,4176,AIR_CARGO,105.55,Normal,Carrier_C,6,261390
SHP02476,Kolkata,Hamburg,Air,Pharmaceuticals,1397,6.82,10643,AIR_CARGO,108.17,Peak,Carrier_A,11,984157
SHP02477,Bengaluru,Colombo,Air,Machinery,1704,7.16,7140,AIR_CARGO,91.94,Normal,Carrier_A,9,409748
SHP02478,Kolkata,Singapore,Road,Textiles,3940,10.17,2572,40FT_HC,112.32,Normal,Carrier_D,8,82200
SHP02479,Chennai,London,Road,Machinery,991,6.02,10995,LCL,109.05,Normal,Carrier_D,25,117217
SHP02480,Delhi,New York,Air,General Cargo,2462,10.98,11960,AIR_CARGO,80.95,Normal,Carrier_B,13,580743
SHP02481,Visakhapatnam,Hamburg,Road,Pharmaceuticals,13516,36.58,8859,40FT,102.19,Peak,Carrier_B,21,370531
SHP02482,Delhi,Colombo,Air,Pharmaceuticals,2457,10.56,4911,AIR_CARGO,82.46,Normal,Carrier_D,6,398424
SHP02483,Kolkata,Rotterdam,Air,Food Products,1593,7.91,11919,AIR_CARGO,77.01,Peak,Carrier_D,13,601533
SHP02484,Mumbai,Dubai,Air,Furniture,843,4.53,1950,AIR_CARGO,110.72,Peak,Carrier_D,4,172134
SHP02485,Ahmedabad,Singapore,Air,Machinery,2578,14.25,6478,AIR_CARGO,90.02,Off_Peak,Carrier_B,8,351064
SHP02486,Kolkata,Colombo,Air,Automotive Parts,1182,5.05,2136,AIR_CARGO,81.57,Normal,Carrier_A,5,156579
SHP02487,Kolkata,Rotterdam,Road,Solar Panels,4866,14.68,11697,20FT,80.29,Normal,Carrier_B,27,162359
SHP02488,Mumbai,Shanghai,Sea,Food Products,8594,24.2,6135,40FT_HC,82.53,Off_Peak,Carrier_B,17,104671
SHP02489,Visakhapatnam,London,Sea,General Cargo,26875,53.96,9230,40FT_HC,103.53,Normal,Carrier_E,21,271725
SHP02490,Visakhapatnam,Shanghai,Air,General Cargo,4671,20.48,7735,AIR_CARGO,94.79,Off_Peak,Carrier_C,9,491096
SHP02491,Hyderabad,Jebel Ali,Road,Textiles,10427,27.42,2606,20FT,89.06,Off_Peak,Carrier_C,9,71309
SHP02492,Cochin,New York,Road,Food Products,12218,35.81,5563,40FT_HC,87.32,Off_Peak,Carrier_D,14,158347
SHP02493,Visakhapatnam,Los Angeles,Air,Pharmaceuticals,4642,21.03,4073,AIR_CARGO,79.74,Off_Peak,Carrier_C,6,426394
SHP02494,Kolkata,Los Angeles,Air,Machinery,1589,7.3,9526,AIR_CARGO,102.16,Off_Peak,Carrier_E,11,456527
SHP02495,Visakhapatnam,Colombo,Road,Automotive Parts,14488,42.33,3830,20FT,78.37,Peak,Carrier_D,11,147276
SHP02496,Bengaluru,London,Road,Furniture,5010,16.11,10123,LCL,102.81,Peak,Carrier_A,23,145748
SHP02497,Mumbai,Rotterdam,Sea,Furniture,7313,17.25,10036,40FT_HC,75.31,Peak,Carrier_E,22,151113
SHP02498,Pune,Rotterdam,Air,Solar Panels,3972,19.83,8729,AIR_CARGO,101.72,Peak,Carrier_D,10,838602
SHP02499,Cochin,Busan,Sea,Furniture,24855,56.27,7344,40FT_HC,93.63,Normal,Carrier_C,17,247032
SHP02500,Bengaluru,Dubai,Sea,Electronics,12172,23.87,3186,40FT_HC,94.96,Off_Peak,Carrier_D,11,115546
SHP02501,Hyderabad,Busan,Air,Furniture,3424,13.95,4771,AIR_CARGO,82.64,Off_Peak,Carrier_A,7,321478
SHP02502,Mumbai,Busan,Sea,Pharmaceuticals,6401,23.33,6897,40FT,91.38,Normal,Carrier_A,17,151169
SHP02503,Delhi,Hamburg,Sea,Machinery,15759,33.22,8181,40FT_HC,97.4,Normal,Carrier_E,21,184118
SHP02504,Delhi,Colombo,Air,Furniture,2308,9.69,10587,AIR_CARGO,110.04,Peak,Carrier_D,11,796811
SHP02505,Bengaluru,Jebel Ali,Sea,Textiles,13509,26.75,9034,40FT_HC,101.91,Normal,Carrier_D,21,187214
SHP02506,Bengaluru,Hamburg,Air,Automotive Parts,2068,10.01,11535,AIR_CARGO,114.84,Off_Peak,Carrier_D,13,677902
SHP02507,Delhi,Shanghai,Sea,Textiles,3865,15.29,4921,LCL,82.99,Off_Peak,Carrier_C,14,36670
SHP02508,Mumbai,Jebel Ali,Air,Chemicals,766,3.93,1904,AIR_CARGO,101.12,Peak,Carrier_A,4,195875
SHP02509,Chennai,Rotterdam,Air,Solar Panels,575,2.85,10706,AIR_CARGO,79.19,Peak,Carrier_A,12,594025
SHP02510,Ahmedabad,Jebel Ali,Sea,Food Products,4757,11.39,10622,LCL,109.78,Peak,Carrier_A,24,105435
SHP02511,Delhi,Dubai,Air,Machinery,2398,12.86,2139,AIR_CARGO,90.15,Off_Peak,Carrier_B,4,183328
SHP02512,Bengaluru,London,Sea,Machinery,12403,28.01,11102,40FT_HC,103.27,Normal,Carrier_E,26,203895
SHP02513,Ahmedabad,Antwerp,Air,Textiles,2769,11.48,11269,AIR_CARGO,111.38,Peak,Carrier_D,12,849193
SHP02514,Chennai,Jebel Ali,Sea,Furniture,887,3.74,3353,LCL,79.39,Normal,Carrier_A,10,20283
SHP02515,Pune,Los Angeles,Air,Electronics,3549,16.1,7472,AIR_CARGO,95.89,Normal,Carrier_D,8,591403
SHP02516,Cochin,Colombo,Road,Textiles,12650,37.65,5694,LCL,87.15,Off_Peak,Carrier_B,15,86484
SHP02517,Cochin,Busan,Air,Machinery,4513,18.2,11002,AIR_CARGO,110.87,Normal,Carrier_D,12,778747
SHP02518,Pune,Rotterdam,Road,General Cargo,11458,31.28,9674,40FT_HC,105.94,Peak,Carrier_A,22,342340
SHP02519,Hyderabad,Hamburg,Air,Pharmaceuticals,3531,16.98,7640,AIR_CARGO,94.77,Off_Peak,Carrier_E,9,559643
SHP02520,Visakhapatnam,Antwerp,Sea,General Cargo,7837,24.87,8378,LCL,99.72,Off_Peak,Carrier_B,20,69145
SHP02521,Visakhapatnam,Hamburg,Air,Automotive Parts,4780,23.03,9030,AIR_CARGO,103.81,Peak,Carrier_B,10,859896
SHP02522,Pune,Los Angeles,Air,Textiles,3580,16.21,3927,AIR_CARGO,79.64,Off_Peak,Carrier_B,6,286065
SHP02523,Cochin,Shanghai,Sea,Food Products,24952,53.48,5820,40FT_HC,88.07,Normal,Carrier_D,15,220784
SHP02524,Ahmedabad,Colombo,Road,Pharmaceuticals,8843,28.65,2148,LCL,104.32,Normal,Carrier_D,7,74367
SHP02525,Hyderabad,Dubai,Sea,Chemicals,18835,36.05,2787,40FT_HC,96.14,Off_Peak,Carrier_E,10,156821
SHP02526,Ahmedabad,Singapore,Sea,Furniture,12001,21.86,7111,20FT,93.14,Peak,Carrier_E,18,118496
SHP02527,Pune,Dubai,Air,Automotive Parts,3560,18.93,2008,AIR_CARGO,96.34,Off_Peak,Carrier_E,5,251778
SHP02528,Hyderabad,Los Angeles,Sea,General Cargo,19860,43.1,15016,40FT_HC,82.91,Normal,Carrier_C,32,268539
SHP02529,Ahmedabad,Jebel Ali,Air,Chemicals,2693,13.66,5335,AIR_CARGO,84.6,Off_Peak,Carrier_A,8,392479
SHP02530,Pune,Los Angeles,Air,Pharmaceuticals,3885,17.73,3884,AIR_CARGO,78.25,Off_Peak,Carrier_E,6,358195
SHP02531,Hyderabad,Dubai,Sea,Solar Panels,18590,35.41,2792,40FT_HC,108.09,Off_Peak,Carrier_B,11,150287
SHP02532,Mumbai,Hamburg,Road,Automotive Parts,3207,11.23,10362,40FT_HC,86.69,Normal,Carrier_C,23,200557
SHP02533,Cochin,Jebel Ali,Air,Furniture,4258,22.11,11387,AIR_CARGO,113.92,Normal,Carrier_E,12,795571
SHP02534,Bengaluru,New York,Road,Electronics,5557,18.95,15113,40FT_HC,87.6,Normal,Carrier_A,34,343213
SHP02535,Visakhapatnam,London,Air,Solar Panels,4863,23.23,7898,AIR_CARGO,97.56,Normal,Carrier_E,9,642943
SHP02536,Visakhapatnam,Hamburg,Road,Machinery,14293,38.59,11769,40FT_HC,114.58,Peak,Carrier_E,27,396272
SHP02537,Delhi,Dubai,Air,Pharmaceuticals,2340,12.52,2135,AIR_CARGO,79.29,Off_Peak,Carrier_A,4,229336
SHP02538,Visakhapatnam,Singapore,Air,Electronics,4885,26.82,6494,AIR_CARGO,91.85,Normal,Carrier_B,8,605253
SHP02539,Pune,Dubai,Air,General Cargo,3570,19.2,2052,AIR_CARGO,102.42,Peak,Carrier_B,4,338380
SHP02540,Kolkata,Jebel Ali,Air,Furniture,1248,6.46,11741,AIR_CARGO,113.93,Off_Peak,Carrier_A,13,627855
SHP02541,Ahmedabad,Busan,Road,Furniture,8027,27.86,5245,LCL,84.4,Off_Peak,Carrier_B,14,65500
SHP02542,Bengaluru,Dubai,Sea,Furniture,12833,25.21,3096,40FT_HC,93.3,Peak,Carrier_B,10,137173
SHP02543,Kolkata,Shanghai,Road,Electronics,4597,17.31,4799,40FT_HC,83.2,Off_Peak,Carrier_D,13,114905
SHP02544,Visakhapatnam,Singapore,Road,Machinery,14400,36.48,4917,20FT,84.02,Peak,Carrier_B,13,148576
SHP02545,Mumbai,Dubai,Air,Machinery,897,4.79,1834,AIR_CARGO,83.46,Off_Peak,Carrier_B,4,105143
SHP02546,Mumbai,Rotterdam,Sea,Pharmaceuticals,5412,12.94,9840,20FT,81.57,Normal,Carrier_A,23,115278
SHP02547,Cochin,Hamburg,Road,Solar Panels,13026,35.25,4128,40FT,79.62,Peak,Carrier_B,11,193714
SHP02548,Delhi,Dubai,Road,Machinery,6845,18.43,2233,20FT,102.97,Off_Peak,Carrier_B,8,56615
SHP02549,Visakhapatnam,Busan,Road,Electronics,13545,41.41,11219,40FT,111.43,Peak,Carrier_C,26,423742
SHP02550,Delhi,Dubai,Road,Machinery,7426,19.66,2213,40FT_HC,111.49,Off_Peak,Carrier_A,8,89049
SHP02551,Pune,Busan,Sea,Solar Panels,21294,50.47,10190,40FT,108.37,Peak,Carrier_B,24,340170
SHP02552,Hyderabad,Hamburg,Road,Textiles,10271,28.51,10908,LCL,108.95,Peak,Carrier_C,25,178587
SHP02553,Ahmedabad,Antwerp,Sea,Electronics,11656,32.19,4047,20FT,79.06,Normal,Carrier_C,12,95451
SHP02554,Ahmedabad,Antwerp,Sea,Automotive Parts,17349,41.58,4401,40FT,82.16,Normal,Carrier_B,14,162885
SHP02555,Visakhapatnam,Colombo,Air,Food Products,4610,19.65,7682,AIR_CARGO,95.07,Peak,Carrier_B,9,682817
SHP02556,Cochin,Antwerp,Air,Chemicals,4515,18.83,9027,AIR_CARGO,100,Peak,Carrier_A,11,977551
SHP02557,Chennai,Colombo,Sea,Pharmaceuticals,4436,17.59,977,40FT_HC,103.68,Peak,Carrier_D,7,77753
SHP02558,Delhi,Singapore,Air,Chemicals,2345,12.72,4189,AIR_CARGO,78.78,Peak,Carrier_A,6,420016
SHP02559,Hyderabad,Hamburg,Sea,Automotive Parts,5379,14.72,8037,LCL,96.98,Normal,Carrier_C,19,69732
SHP02560,Pune,London,Air,Machinery,4014,18.77,9502,AIR_CARGO,86.44,Off_Peak,Carrier_D,11,521674
SHP02561,Bengaluru,Antwerp,Air,Pharmaceuticals,1626,6.72,5542,AIR_CARGO,85.37,Peak,Carrier_E,7,443764
SHP02562,Bengaluru,Colombo,Sea,Electronics,8943,25.42,9150,20FT,102.45,Peak,Carrier_A,21,165985
SHP02563,Chennai,New York,Sea,Chemicals,1107,9.45,14457,LCL,110.64,Off_Peak,Carrier_C,30,107949
SHP02564,Chennai,Singapore,Sea,Textiles,5056,9.6,3240,40FT,88.61,Peak,Carrier_C,11,70559
SHP02565,Pune,Jebel Ali,Air,Solar Panels,3868,19.66,10840,AIR_CARGO,110.16,Normal,Carrier_A,12,867622
SHP02566,Visakhapatnam,Hamburg,Road,Electronics,14623,39.7,7298,20FT,95.39,Off_Peak,Carrier_C,17,162845
SHP02567,Mumbai,Los Angeles,Road,General Cargo,2844,11.52,15158,40FT_HC,89.93,Peak,Carrier_A,33,341748
SHP02568,Bengaluru,Antwerp,Sea,Chemicals,11825,31.92,5101,40FT,84.79,Off_Peak,Carrier_E,14,131296
SHP02569,Pune,Rotterdam,Road,Food Products,11593,31.26,10175,LCL,105.4,Normal,Carrier_E,24,140121
SHP02570,Cochin,Dubai,Road,General Cargo,12039,31.2,11147,40FT,111.4,Normal,Carrier_B,26,289967
SHP02571,Hyderabad,Antwerp,Sea,Electronics,5247,20.46,10890,LCL,107.76,Peak,Carrier_C,24,124708
SHP02572,Mumbai,Shanghai,Air,Electronics,942,4.14,6667,AIR_CARGO,103.98,Peak,Carrier_C,9,506908
SHP02573,Chennai,Singapore,Air,Electronics,274,1.49,3277,AIR_CARGO,114.87,Off_Peak,Carrier_A,5,199546
SHP02574,Kolkata,Hamburg,Sea,Electronics,9069,20.77,5286,40FT_HC,85.83,Peak,Carrier_D,14,152350
SHP02575,Chennai,Busan,Road,Machinery,1587,11.88,7082,40FT_HC,92.84,Off_Peak,Carrier_B,17,124638
SHP02576,Kolkata,Dubai,Road,Machinery,4758,12.68,8801,LCL,100.51,Normal,Carrier_A,21,104251
SHP02577,Mumbai,Rotterdam,Air,Electronics,778,3.92,9756,AIR_CARGO,111.62,Peak,Carrier_E,10,728116
SHP02578,Delhi,Hamburg,Road,Furniture,7488,22.03,5498,LCL,87.27,Peak,Carrier_E,15,85055
SHP02579,Bengaluru,New York,Road,Textiles,5939,20.13,13892,LCL,86.08,Off_Peak,Carrier_A,30,126613
SHP02580,Visakhapatnam,London,Air,Automotive Parts,4828,22.84,3033,AIR_CARGO,75.42,Peak,Carrier_C,5,447452
SHP02581,Pune,London,Air,General Cargo,3587,16.77,9980,AIR_CARGO,95.69,Off_Peak,Carrier_D,11,551966
SHP02582,Cochin,Rotterdam,Air,Food Products,4359,21.44,8781,AIR_CARGO,98.94,Normal,Carrier_B,10,627073
SHP02583,Mumbai,Busan,Sea,Automotive Parts,6908,23.73,6520,40FT_HC,90.11,Normal,Carrier_B,17,132962
SHP02584,Kolkata,Hamburg,Air,Chemicals,1299,6.36,6911,AIR_CARGO,92.57,Off_Peak,Carrier_C,8,390582
SHP02585,Bengaluru,Dubai,Air,Textiles,2020,10.59,3175,AIR_CARGO,93.61,Peak,Carrier_B,5,287427
SHP02586,Visakhapatnam,Hamburg,Air,Automotive Parts,4737,23.04,4146,AIR_CARGO,80.25,Off_Peak,Carrier_D,6,364893
SHP02587,Mumbai,Singapore,Air,Solar Panels,767,4.13,4278,AIR_CARGO,95.45,Peak,Carrier_C,6,305489
SHP02588,Bengaluru,Dubai,Sea,General Cargo,11569,22.65,3215,40FT,89.14,Normal,Carrier_D,11,98935
SHP02589,Hyderabad,Colombo,Air,Chemicals,3364,14.34,6909,AIR_CARGO,93.17,Normal,Carrier_D,8,557982
SHP02590,Cochin,Antwerp,Road,Solar Panels,13140,39.66,8665,40FT,101.98,Normal,Carrier_B,21,274229
SHP02591,Chennai,Shanghai,Air,Furniture,414,1.78,5663,AIR_CARGO,76.7,Peak,Carrier_E,7,258803
SHP02592,Hyderabad,New York,Road,Food Products,9382,28.78,4208,20FT,80.07,Peak,Carrier_A,12,115462
SHP02593,Hyderabad,Hamburg,Air,Electronics,3094,14.89,8797,AIR_CARGO,99.07,Normal,Carrier_D,10,651421
SHP02594,Cochin,Singapore,Road,Chemicals,12759,32.35,7608,40FT_HC,94.13,Peak,Carrier_B,18,323400
SHP02595,Pune,London,Air,Solar Panels,3711,17.43,9831,AIR_CARGO,91.6,Off_Peak,Carrier_D,11,599847
SHP02596,Ahmedabad,Antwerp,Air,Chemicals,3056,12.55,7057,AIR_CARGO,93.2,Off_Peak,Carrier_B,9,477927
SHP02597,Delhi,Antwerp,Road,Automotive Parts,6900,24.13,9017,40FT,102.5,Normal,Carrier_B,21,226136
